row_id,conflict_name,conflict_id,country_id,incompatibility,dyad_name,dyad_id,unclear_dyad,monadic_event,intensity,start_event,end_event,temporal_precision,source,third_states_no,third_igo_no,third_other,third_faith_based,third_name,third_id1,third_id2,third_id3,third_id4,third_id5,third_id6,third_id7,third_id8,third_id9,third_id10,third_id11,third_id12,third_id13,third_id14,third_id15,third_id16,third_id17,third_id18,third_id19,third_id20,third_total,warring_party,type_of_talks,talks_incompatibility,talks_conflict_behavior,talks_other,talks_unknown,good_office,fact_finding,permanent_observers,peacekeeping
750,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,01/25/2003,01/25/2003,1,"AFP 2003-01-25, ""Burundi peace talks held in Pretoria""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0
751,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,01/26/2003,01/27/2003,1,"AFP 2003-01-26, ""Burundi peace talks between government, rebel leader extended""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0
752,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,02/04/2003,02/05/2003,1,"BuaNews/All Africa Global Media via COMTEX 2003-02-04, ""Burundian Government And Rebel Teams Meet to Discuss Conflict""; AFP 2003-02-05, ""Burundi govt, main rebel group make slow progress in talks""",1,0,0,0,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
753,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,02/11/2003,02/15/2003,1,"Xinhua 2003-02-11, ""S. Africa optimistic about peace progress in Burundi""; AFP 2003-02-15, ""Burundi's Buyoya and rebel leader make progress in ceasefire talks: mediator""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
754,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,02/13/2003,05/31/2004,1,"SIPRI yearbook 2004, page175, http://www.iss.co.za/pubs/ASR/12No3/AWBoshoff.html; Africa Research Bulletin, Aug 2003, p. 15369
http://www.issafrica.org/pubs/Other/CT2_2004%20PG9-15.pdf; UN Document S/2003/1146; http://www.un.org/Depts/dpko/missions/onub/background.html",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
755,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,02/13/2003,05/31/2004,1,"SIPRI yearbook 2004, page175, http://www.iss.co.za/pubs/ASR/12No3/AWBoshoff.html; Africa Research Bulletin, Aug 2003, p. 15369
http://www.issafrica.org/pubs/Other/CT2_2004%20PG9-15.pdf; UN Document S/2003/1146; http://www.un.org/Depts/dpko/missions/onub/background.html",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
756,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,02/18/2003,02/18/2003,1,"Reuters 2003-02-18, ""Burundi government, rebels meet to push ceasefire""",3,0,0,0,"Ethiopia, South Africa, Mozambique",530,560,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0
757,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,02/18/2003,02/18/2003,1,"Reuters 2003-02-18, ""Burundi government, rebels meet to push ceasefire""",3,0,0,0,"Ethiopia, South Africa, Mozambique",530,560,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0
758,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,03/02/2003,03/02/2003,1,"AFP 2003-03-02, ""Meeting on Burundi's peace process opens in Tanzania""",3,0,0,0,"Tanzania, Uganda, South Africa",510,500,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0
759,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,03/23/2003,03/23/2003,1,"AFP 2003-03-23, ""Burundi, South Africa discuss overdue deployment of African peace force""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
760,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,03/23/2003,03/23/2003,1,"AFP 2003-03-23, ""Burundi, South Africa discuss overdue deployment of African peace force""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
761,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,05/11/2003,05/11/2003,1,"AFP 2003-05-11, ""Burundi President discusses transition with Uganda's Museveni""",1,0,0,0,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
762,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,05/12/2003,05/12/2003,1,"AFP 2003-05-12, ""Burundi's president arrives in Tanzania for talks with Mkapa""",1,0,0,0,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
763,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,05/14/2003,05/14/2003,1,"AFP 2003-05-14, ""DRCongo, Burundi presidents to meet in Tanzania""",1,0,0,0,Democratic Republic of the Congo,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
764,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,05/14/2003,05/14/2003,1,"AFP 2003-05-14, ""DRCongo, Burundi presidents to meet in Tanzania""",1,0,0,0,Democratic Republic of the Congo,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
765,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,06/11/2003,06/11/2003,1,"AFP 2003-06-11, ""Burundian rebel group says it is committed to peace process""",1,0,0,0,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
766,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,06/13/2003,06/16/2003,1,"AFP 2003-06-13, ""Burundi govt, rebels discuss ceasefire in Tanzania"", AFP 2003-06-16, ""Burundi peace talks end in Tanzania without progress - FDD""",3,0,0,0,"South Africa, Tanzania, Uganda",560,510,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0
767,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,07/17/2003,07/17/2003,1,"UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2003-07-17, ""SA Deputy President Arrives in Bujumbura As UN Withdraws Nonessential Staff""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
768,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,07/17/2003,07/17/2003,1,"UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2003-07-17, ""SA Deputy President Arrives in Bujumbura As UN Withdraws Nonessential Staff""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
769,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,07/20/2003,07/20/2003,1,"AFP 2003-07-20, ""Burundi peace talks resume in Dar es Salaam""; AFP 2003-07-20, ""Burundi rebel group and government agree to ceasefire""",3,0,0,0,"Uganda, Tanzania, South Africa",500,510,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0
770,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,07/30/2003,07/30/2003,1,"Xinhua 2003-07-30, ""Uganda, Burundi discuss peace process in Burundi""",1,0,0,0,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
771,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,08/05/2003,08/05/2003,1,"AFP 2003-08-05, ""Burundi government, rebels consult mediators ahead of talks""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
772,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,08/06/2003,08/06/2003,1,"Reuters 2003-08-06, ""Burundi govt and rebels making progress - mediator""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
773,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,08/07/2003,08/08/2003,1,"Xinhua 2003-08-07, ""Burundian rebel factions urged to accept ceasefire""; AFP 2003-08-08, ""Mozambique's 220 peacekeepers to Burundi to be fully deployed by October""",1,0,0,0,Mozambique,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
774,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,08/07/2003,08/08/2003,1,"Xinhua 2003-08-07, ""Burundian rebel factions urged to accept ceasefire""; AFP 2003-08-08, ""Mozambique's 220 peacekeepers to Burundi to be fully deployed by October""",1,0,0,0,Mozambique,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
775,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,08/18/2003,08/18/2003,1,"ABP 2003-08-18, ""Burundi: Vice-president holds talks with visiting Canadian special envoy""",1,0,0,0,Canada,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
776,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,08/19/2003,08/19/2003,1,"AFP 2003-08-19, ""South Africa hosts talks with Burundi president, rebel leaders""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
777,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,08/20/2003,08/21/2003,1,"AFP 2003-08-20, ""South African talks try to revive Burundi ceasefire as figthing continues""; AFP 2003-08-21, ""Burundi talks in S. Africa enter third day, no breakthrough in sight""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0
778,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,08/21/2003,08/21/2003,1,"ABP 2003-08-21, ""Burundi vice-president discusses peace process with visiting US army general""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
779,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,08/21/2003,08/21/2003,1,"ABP 2003-08-21, ""Burundi vice-president discusses peace process with visiting US army general""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
780,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,09/09/2003,09/09/2003,1,"AFP 2003-09-09, ""Burundi president in Uganda for talks with Hutu rebel chief""; AFP 2003-09-10, ""Burundi rebel leader in further talks with Ugandan president""; ABP 2003-09-11, ""Burundi: President returns from Uganda, speaks of ""huge step backward""",1,0,0,0,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0
781,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,09/14/2003,09/16/2003,1,"AFP 2003-09-15, ""Talks to find Burundi peace continue into night""; Xinhua 2003-09-16, ""Burundi peace talks adjourned fruitless""",4,0,0,0,"Mozambique, South Africa, Tanzania, Uganda",541,560,510,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0
782,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,09/22/2003,09/22/2003,1,"Radio Burundi 2003-09-22, ""Burundi president urges UN to exert pressure on rebel group to join talks""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
783,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,09/22/2003,09/22/2003,1,"Radio Burundi 2003-09-22, ""Burundi president urges UN to exert pressure on rebel group to join talks""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
784,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,10/01/2003,10/31/2003,4,"Net Press 2003-10-15, ""Burundi: Rebel faction delegation leaves for South Africa to meet Mandela""",0,0,1,0,Nelson Mandela (former President of South Africa),12026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
785,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,10/05/2003,10/06/2003,1,"Reuters 2003-10-06, ""Burundi peace talks stretch into Monday""; AFP 2003-10-07, ""Burundi peace talks enter third day following military agreement""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0
786,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,10/30/2003,11/01/2003,1,"AFP 2003-10-30, ""Burundi peace talks start in Pretoria as summit postponed""; AFP 2003-10-31, ""Zuma rejoining Burundi peace talks in South Africa""; Reuters 2003-11-01, ""Burundi talks produce deal on key issues - rebels""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0
787,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,1,0,1,11/07/2003,11/07/2003,1,"ABP 2003-11-07, ""Burundi president in talks with members of Arusha peace accord monitoring body""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0
788,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,11/07/2003,11/07/2003,1,"ABP 2003-11-07, ""Burundi president in talks with members of Arusha peace accord monitoring body""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0
789,Burundi,90,516,2,Government of Burundi - CNDD-FDD,14,0,0,1,11/12/2003,11/12/2003,1,"Bonesha FM 2003-11-12, ""Burundi: UN official arrives in Burundi for talks on peace process""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
790,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,11/12/2003,11/12/2003,1,"Bonesha FM 2003-11-12, ""Burundi: UN official arrives in Burundi for talks on peace process""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
791,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,01/13/2004,01/13/2004,1,"AFP 2004-01-13, ""Burundi leader drums up international support for peace, aid""",1,0,0,0,Belgium,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
792,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,01/18/2004,01/21/2004,1,"Radio France Internationale 2004-01-19, ""Burundi president, rebels hold first meeting, talks to officially begin today""; AFP 2004-01-20, ""Burundi president, diehard rebels make peace proposals at talks""; AFP 2004-01-21, ""Burundi president, diehard rebels agree to ""stop violence""",1,0,0,0,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
793,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,02/01/2004,02/28/2004,4,"Reuters 2004-02-13, ""Burundi FNL rebels suspend talks with government""",1,0,0,0,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
794,Burundi,90,516,0,Government of Burundi - CNDD-FDD,14,1,0,0,02/25/2004,02/25/2004,1,"ABP 2004-02-25, ""Burundi vice-president hold talks with UN, Japanese envoys""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
795,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,02/25/2004,02/25/2004,1,"ABP 2004-02-25, ""Burundi vice-president hold talks with UN, Japanese envoys""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
796,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,03/01/2004,03/31/2004,4,"Radio Publique Africaine 2004-03-26, ""Burundi: Rebel official satisfied with first contacts with mediator""; UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2004-03-26, ""Burundi: All Parties Favour Elections, Zuma Says""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0
797,Burundi,90,516,0,Government of Burundi - CNDD-FDD,14,1,0,0,03/19/2004,03/19/2004,1,"Radio Ethiopia 2004-03-19, ""Ethiopia: Premier confers with Burundian Speaker""",1,0,0,0,Ethiopia,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
798,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,03/19/2004,03/19/2004,1,"Radio Ethiopia 2004-03-19, ""Ethiopia: Premier confers with Burundian Speaker""",1,0,0,0,Ethiopia,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
799,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,03/24/2004,03/24/2004,1,"UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2004-03-23, ""Burundi: Zuma Arrives in Bujumbura to Evaluate Peace Process""; ABP 2004-03-25, ""South Africa's Zuma meets Burundian politicians over elections, rebels""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0
800,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,04/30/2004,04/30/2004,1,"UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2004-04-30, ""Burundi-Uganda: Rebels Will Not Derail Peace, Ndayizeye Says""",1,0,0,0,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0
801,Burundi,90,516,0,Government of Burundi - CNDD-FDD,14,1,0,0,05/27/2004,05/28/2004,1,"AFP 2004-05-27, ""DR Congo vice president in Burundi for talks on border security""; Radio Burundi 2004-05-28, ""DRCongo vice-president ends visit to Burundi""",1,0,0,0,Democratic Republic of the Congo,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
802,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,1,0,1,05/27/2004,05/28/2004,1,"AFP 2004-05-27, ""DR Congo vice president in Burundi for talks on border security""; Radio Burundi 2004-05-28, ""DRCongo vice-president ends visit to Burundi""",1,0,0,0,Democratic Republic of the Congo,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
803,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,06/03/2004,06/03/2004,1,"AFP 2004-06-03, ""Last active Burundi rebel group in South Africa for talks""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
804,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,06/05/2004,06/05/2004,1,"AFP 2004-06-05, ""Regional leaders' meeting on Burundi set to start in Tanzania""",6,0,0,0,"Tanzania, Uganda, South Africa, Rwanda, Zambia, Ethiopia",510,500,560,517,551,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,1,0,0,0,0,0
805,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,06/17/2004,06/17/2004,1,"UN Integrated Regional Information Networks/All Africa Global Media via COMTEX 2004-06-17, ""Burundi: Zuma in Post-Summit Visit to Bujumbura""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
806,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,07/17/2004,07/18/2004,1,"AFP 2004-07-17, ""Burundi's last rebel group, UN official meet in Nairobi""; Reuters 2004-07-18, ""Burundi factions in talks to advance peace process""; AFP 2004-08-02, ""Last Burundi rebels accuse army of breaking UN ceasefire accord""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0
807,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,07/17/2004,07/18/2004,1,"AFP 2004-07-17, ""Burundi's last rebel group, UN official meet in Nairobi""",1,0,0,0,Kenya,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0
808,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,08/18/2004,08/18/2004,1,"Reuters 2004-08-18, ""UPDATE 2-Burundi FNL rebels branded ""terrorists"",no sanctions""",5,0,0,0,"Democratic Republic of the Congo, South Africa, Tanzania, Zambia, Mozambique",490,560,510,551,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,1,0,0,0,0,0
809,Burundi,90,516,2,Government of Burundi - Palipehutu-FNL,15,0,0,1,08/26/2004,08/26/2004,1,"ABP 2004-08-26, ""Burundi vice-president in talks with UK envoy""",1,0,0,0,UK,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
810,Central African Republic,222,482,0,Government of Central African Republic - Military faction (forces of Andr? Kolingba),17,1,0,0,03/11/2003,03/11/2003,1,"Reuters 2003-03-13 ""President Orders Army to Ease Up On Offensive""",1,0,0,0,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
811,Central African Republic,222,482,0,Government of Central African Republic - Forces of Francois Bozize,287,1,0,0,03/11/2003,03/11/2003,1,"Reuters 2003-03-13 ""President Orders Army to Ease Up On Offensive""",1,0,0,0,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
812,Central African Republic,222,482,0,0,9482,0,1,0,03/18/2003,03/18/2003,1,"AFP 2003-03-18 ""Visiting Africans hail coup leader in Central African Republic.""",2,0,0,0,"Congo, Gabon",484,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
813,Central African Republic,222,482,0,0,9482,0,1,0,05/01/2003,05/01/2003,1,"AFP 2003-05-02 ""Central African Republic thanks Chad for helping restore order.""",1,0,0,0,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
814,Central African Republic,222,482,0,0,9482,0,1,0,06/01/2003,06/30/2003,4,"AFP 2003-06-23 ""UN says positive changes in Central African Republic since coup.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
815,Central African Republic,222,482,0,0,9482,0,1,0,07/29/2003,07/29/2003,1,"AFP 2003-07-30 ""French minister in first post-coup visit to Central African Republic.""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
816,Central African Republic,222,482,0,0,9482,0,1,0,12/30/2003,12/30/2003,1,"AFP 2003-12-30 ""CAR open to a permanent French force, Bozize says as minister visits.""",1,0,0,0,France,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
817,Chad,91,483,2,Government of Chad - CNR,22,0,0,1,08/01/1993,08/31/1993,4,"A.R.B. August 1993, p. 11117; A.R.B. October 1993, p. 11194; Keesing's August 1993, p. 39587",2,0,0,0,"Libya, Sudan",620,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0
818,Chad,91,483,2,Government of Chad - CSNPD,21,0,0,1,02/01/1994,02/28/1994,4,"A.R.B. August 1994, p. 11551; Keesing's August 1994, p. 40130; Regional Surveys of the World 2002, p. 198.",1,0,0,0,Central African Republic,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
819,Chad,91,483,2,Government of Chad - CSNPD,21,0,0,1,08/05/1994,08/10/1994,1,"Reuters 1994-08-10 ""Chad, southern rebels, sign peace accord""",1,0,0,0,Central African Republic,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
820,Chad,91,483,2,Government of Chad - CSNPD,21,0,0,1,08/27/1994,08/28/1994,1,"Reuters 1994-08-31 ""Chad rebel leader returns home, renounces war""",2,0,0,0,"Central African Republic, Gabon",482,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
